11:19:16.150094,(-73,-65,-79),(-63,-43,-74),(-64,-49,-78),(-82,-74,-86),(-80,-72,-90),(-63,-58,-67)
11:19:18.459169,(-73,-69,-78),(-64,-51,-84),(-69,-55,-83),(-85,-71,-90),(-72,-59,-86),(-63,-43,-74)
11:19:20.774517,(-72,-54,-78),(-62,-55,-69),(-67,-48,-88),(-84,-68,-95),(-74,-63,-88),(-67,-55,-81)
11:19:23.104856,(-71,-59,-79),(-65,-56,-67),(-67,-52,-77),(-80,-69,-93),(-74,-66,-83),(-67,-56,-74)
11:19:25.450650,(-68,-54,-84),(-59,-42,-73),(-69,-59,-77),(-86,-70,-94),(-72,-60,-78),(-62,-44,-69)
11:19:27.803140,(-75,-65,-86),(-62,-46,-78),(-67,-57,-81),(-81,-72,-86),(-75,-70,-81),(-67,-61,-74)
11:19:30.143048,(-74,-59,-83),(-65,-59,-72),(-67,-53,-72),(-79,-69,-85),(-75,-58,-99),(-69,-50,-81)
11:19:32.478902,(-72,-57,-90),(-66,-53,-84),(-69,-59,-83),(-82,-71,-86),(-76,-62,-80),(-62,-50,-71)
11:19:34.776908,(-72,-54,-88),(-67,-58,-74),(-68,-54,-74),(-86,-80,-93),(-72,-57,-82),(-59,-46,-67)
11:19:37.092815,(-71,-60,-81),(-59,-47,-68),(-67,-53,-80),(-85,-75,-96),(-76,-61,-82),(-59,-40,-74)
11:19:39.429043,(-73,-57,-82),(-63,-59,-72),(-65,-48,-70),(-82,-77,-86),(-72,-66,-75),(-64,-56,-70)
11:19:41.737496,(-74,-60,-80),(-63,-54,-74),(-66,-48,-73),(-82,-68,-92),(-71,-52,-82),(-63,-46,-79)
11:19:44.079462,(-75,-62,-82),(-60,-51,-68),(-70,-56,-80),(-84,-78,-93),(-75,-67,-85),(-67,-52,-85)
11:19:46.377603,(-72,-55,-90),(-57,-46,-69),(-62,-51,-74),(-86,-85,-87),(-79,-68,-84),(-60,-46,-72)
11:19:48.710806,(-74,-70,-82),(-61,-58,-67),(-70,-60,-77),(-89,-75,-99),(-75,-61,-95),(-59,-47,-73)
11:19:51.023695,(-72,-57,-82),(-65,-52,-74),(-63,-50,-78),(-82,-71,-94),(-76,-60,-94),(-66,-52,-81)
11:19:53.389117,(-73,-60,-78),(-64,-59,-72),(-66,-52,-74),(-80,-68,-90),(-74,-62,-81),(-66,-54,-77)
11:19:55.755143,(-72,-67,-76),(-66,-56,-72),(-70,-58,-79),(-88,-79,-92),(-75,-61,-81),(-60,-45,-78)
11:19:58.061792,(-69,-59,-76),(-63,-55,-72),(-61,-51,-71),(-84,-74,-94),(-78,-57,-91),(-64,-45,-76)
11:20:00.365259,(-69,-57,-74),(-57,-54,-59),(-66,-60,-71),(-88,-81,-92),(-78,-70,-87),(-62,-51,-81)
11:20:02.653151,(-72,-52,-83),(-57,-47,-63),(-65,-50,-71),(-84,-77,-95),(-68,-52,-86),(-70,-60,-76)
11:20:04.993242,(-69,-54,-77),(-67,-56,-73),(-67,-49,-91),(-80,-62,-96),(-68,-59,-79),(-59,-45,-66)
